ID,Usuario,JuegoFavorito,CalificacionUsers,Descargas,Resenas,TiempoJuegoHoras,AccesoAnticipado,CompatibleConsola,Popularidad,Edad,PaísUser,UserOnline,TotalUsers,SoporteSteamDeck
1862,ShadowNimbus73,Cafe Owner Simulator: Prologue,3.7230679745113697,70131,Mayormente Negativo,575,True,False,42,21,Germany,3750,313458,False
7772,LunarRocket26,Galactic Grinder,3.3361283139859537,87595,Muy Negativo,570,False,False,41,41,Germany,2488,108950,True
9083,FrostBlaze3,Guess Colors,3.328496283498679,48686,Mayormente Negativo,270,False,False,46,38,Germany,3343,120401,True
6247,EchoNimbus46,Spellthief Erinn,1.320601125935275,95745,Mayormente Positivo,207,True,True,68,24,UK,7739,461927,False
6248,CipherDrift43,Mrs. Santa's Gift Hunt,3.786024479177215,10914,Mayormente Negativo,505,False,False,62,44,Canada,6138,489312,False
7394,CometPhantom97,Corridor Playtest,3.086611243501374,82210,Mayormente Negativo,511,False,False,91,15,USA,8816,241029,False
5266,PulseVortex21,My Incubi Harem Demo,2.574740763801303,35453,Mayormente Negativo,48,False,True,82,35,Germany,8470,386025,False
4623,DriftPulse94,My Incubi Harem Demo,2.92570110542865,86248,Mixto,849,True,True,64,50,Canada,7479,328651,True
7142,LunarCobra90,Tom Clancy’s Rainbow Six® Extraction - HD Textures Pack,2.80336967936946,71829,Muy Negativo,558,True,True,25,30,Germany,3134,88589,False
9963,NimbusNebula72,Woodcutter,2.301004510627346,88743,Mayormente Positivo,190,False,True,86,34,UK,2148,261607,False
470,SparkCobra77,Butterfly//Circuit Demo,1.9748553259994415,35403,Mixto,683,False,True,23,10,USA,8521,449756,False
9243,LunarFluffy10,Doomsday School,1.8637475273581252,82443,Mayormente Positivo,47,True,False,66,22,Mexico,7987,418904,True
6400,ShadowChroma33,Volleyhalla,1.3380816976015524,53996,Mixto,643,False,True,36,30,Germany,7299,21089,False
2288,ChromaDrift38,Johnny Rocketfingers Complete Game Collection!,1.2055901909801676,71442,Muy positivo,305,False,True,70,24,UK,7111,102762,False
5904,LunarNova71,Damned Hand - Arcade Mode DLC,4.9818468527201585,59056,Muy Negativo,502,False,False,48,30,UK,9328,148625,False
7300,RocketDrift81,Slashers,3.8721706939386884,93348,Mayormente Positivo,364,False,False,91,15,Mexico,8171,102547,True
7297,LunarSpark88,The Flow Experience Demo,1.4568194349498715,46787,Muy positivo,592,False,False,39,14,Canada,959,56939,True
2843,NovaVortex22,The Chaser's Voyage,4.400267533836049,76421,Muy Negativo,960,True,True,33,34,UK,1343,227189,True
7581,RavenComet100,BL0W-UP Demo,4.980153789169247,73550,Muy Negativo,673,True,True,55,19,Canada,7015,441423,False
7091,NimbusCipher31,Woodcutter,2.0456146598882134,75998,Mayormente Negativo,358,True,False,94,46,Canada,5337,410574,True
4310,StellarNebula76,RPG Maker MZ - POP FANTASY BigMonster and NPC Face Set,2.335048876957613,86622,Muy positivo,779,False,False,94,17,UK,536,148507,False
7097,FluffyBlitz38,Crackin' Smackin,1.6954926695975856,96490,Mayormente Negativo,441,False,False,10,12,Germany,9889,484973,True
5396,CobraCipher1,GO,4.806509490305325,8533,Muy positivo,316,True,True,33,22,USA,9968,244552,True
5779,TurboComet24,Volleyhalla,2.036053976030878,66574,Mixto,126,True,False,27,33,USA,1871,354155,True
6786,TurboBlitz38,Ponk's Jam: The Tulip Thief,4.563297724222281,55904,Mayormente Negativo,972,True,True,61,19,Mexico,9058,484852,False
9210,ChromaNebula35,Monster Museum - Mini Napos,1.355013257122561,45999,Muy positivo,449,True,False,69,19,Canada,542,356056,False
5806,PhantomEcho72,Vilde,4.023537720746828,5282,Muy Negativo,149,False,True,91,32,Mexico,3686,19938,True
9914,DriftCipher100,RPG Maker MZ - Otani Pixel Fantasy Enemy Pack Vol.3,2.1286250861116933,73236,Mayormente Negativo,896,False,False,38,44,Germany,6983,226566,True
263,BlitzRocket85,Time Raiders,1.6928428667002327,91624,Muy Negativo,625,True,False,94,28,UK,9339,462643,False
7593,AeroChroma79,Neptunia Virtual Stars - Akatsuki UNI Pack,1.8231832757905142,70764,Muy Negativo,506,False,True,4,36,Germany,2851,283803,True
1909,CosmoInferno28,CATASS,3.3962949696109144,1616,Muy Negativo,305,True,True,45,47,Mexico,3656,385727,True
3529,FluffyCobra24,NightHover,2.3955444763586424,63460,Muy Negativo,229,False,True,49,20,Mexico,5482,93356,True
267,PulseThunder41,TYRONE vs COPS: Golden Blicky,1.4952284019567337,58857,Muy Negativo,7,False,False,19,16,Germany,7779,41903,False
7541,BlazeChroma22,Light Fingers Demo,4.298899419330579,73765,Muy Negativo,852,True,True,43,11,Germany,5770,247326,True
3773,AeroBlaze55,Spicier Than Sugar!,2.825031620599267,79969,Muy Negativo,639,True,False,84,19,Mexico,5415,351072,False
2727,PhantomRaven34,天行镖客 (Sky Escort),4.987513491140614,52481,Mayormente Positivo,906,False,True,80,36,Germany,9306,134246,False
7540,RavenEcho76,Silver Cats,3.1450402429662137,54738,Muy positivo,388,True,False,16,25,Mexico,928,391150,True
9182,PulseSpark69,NOMAD Revisited,3.0461776119832695,91440,Muy positivo,64,False,False,81,22,USA,6649,228139,False
8327,SolarShadow25,Neptunia Virtual Stars - Towa Kiseki (Character & Story),4.402469890271742,56557,Mayormente Negativo,546,True,False,24,23,Mexico,2609,24886,True
2244,PixelEcho51,GO,2.993483905814239,50031,Mayormente Positivo,5,True,False,62,21,Canada,343,168411,False
5949,BlitzNimbus49,仙侠世界2-黄金版,4.031690953491671,41484,Mixto,203,True,False,48,39,Germany,8004,416565,False
1299,ShadowPhantom10,Into the Pyramid Playtest,4.2477404071193945,55832,Muy positivo,480,False,False,93,43,USA,8133,261656,True
648,StellarTurbo61,The Fang,1.3361145840799638,83571,Mixto,559,False,True,77,19,Mexico,4437,473435,False
4865,StellarTurbo27,MotorSim 3 Demo,4.0498901478877976,73962,Mixto,487,True,True,25,42,Canada,4856,236632,True
9739,RavenSolar70,(the) Gnorp Apologue,1.636329441636434,1772,Mayormente Negativo,841,False,True,92,38,UK,3968,225751,True
1333,VortexCosmo17,Neptunia Virtual Stars - Asacre Peace Pack,4.600219820864742,59843,Muy positivo,648,False,True,80,19,Canada,5152,221111,False
6521,ChromaPhantom97,KeyWe - The 100th Grand Ol' Telepost Tournament,4.725198777194738,19290,Mayormente Positivo,426,False,True,21,16,UK,7388,330877,False
5301,NovaComet86,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""I Love You""",3.421698070596903,23585,Muy positivo,976,True,True,24,10,Canada,507,472628,True
6413,ChromaNova4,"Stars, Stripes, and Subgames",1.0791536381940166,71080,Mayormente Positivo,393,False,False,84,38,Mexico,2578,498682,True
723,PhantomPixel61,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""Vanilla Weather""",1.611085081331061,40548,Mixto,156,False,False,90,46,USA,9975,298108,True
8351,QuantumSolar5,"KOF XV DLC Character ""NAJD""",1.0056522010630515,2688,Mayormente Negativo,679,True,True,11,31,UK,5722,198116,False
7805,StellarPixel92,Gennady,2.5938385970132245,10485,Muy Negativo,536,True,True,25,13,Mexico,4254,151899,False
3696,FrostVortex77,Grandmasters Ascent,3.3611567223863443,18897,Muy positivo,439,False,True,81,21,Canada,7427,77560,True
7244,FluffyCipher28,The Tower Of TigerQiuQiu Battleship Defense,1.629933124284141,15416,Muy Negativo,222,False,False,50,40,Canada,320,280868,False
2746,InfernoBlaze5,Neptunia Virtual Stars - INSIDEChan Sisters Pack,2.259665308562564,66972,Mayormente Positivo,395,True,True,97,27,USA,2401,452881,True
7931,CometEcho56,Sketchy Fables,4.43746726353469,57336,Mayormente Negativo,543,True,False,71,43,Mexico,8277,190656,True
7837,TurboShadow99,Potionomics,3.439320028303199,69928,Mixto,46,True,True,94,19,UK,1848,323364,True
7061,CosmoLunar15,NecroFarm,4.089545315071353,1882,Muy Negativo,505,False,False,36,50,UK,3101,498566,False
8903,AeroRocket33,Project Bloom,1.467249653077138,32679,Muy Negativo,506,False,True,88,29,Germany,951,351400,False
9054,CosmoChroma40,Hooked,1.5623309690660379,68166,Muy Negativo,872,True,True,14,46,UK,7390,486950,True
6575,DriftStellar46,Casting Whispers Demo,2.74037389150053,21869,Muy Negativo,191,False,True,56,15,UK,2179,145974,True
7928,NebulaSolar84,War Gun: Shooting Games Online,2.78700590564431,20602,Muy Negativo,180,True,True,91,49,USA,3955,404018,False
9290,CobraShadow57,Are You Smarter Than The Crowd?,2.7708126983560906,14778,Muy Negativo,550,False,False,30,23,Germany,4954,293333,False
1878,PhantomNova71,Just Find It 2,2.884805811717967,60925,Mayormente Negativo,559,True,True,38,20,Canada,9500,465751,True
6695,QuantumBlitz20,Rise of the samurai in VR,3.3617773698938014,49630,Muy positivo,563,True,True,100,10,UK,6626,137215,True
2444,CobraLunar97,Mini Mini-Golf,2.5577665984275195,99098,Mixto,874,False,False,57,27,USA,342,145914,True
9628,PhantomInferno6,Mori,4.280516165787045,95371,Muy Negativo,647,False,False,48,35,USA,3986,253861,False
6583,QuantumRaven93,Tartaria: The forgotten tale,4.412730606397053,77560,Muy Negativo,991,True,False,88,15,UK,1242,57911,True
5355,PulseEcho58,Megabat,3.5045057865645997,82905,Mayormente Negativo,273,True,True,40,21,Mexico,4775,15057,False
9965,PulsePhantom23,Caislean: Paranormal,4.65423002991875,24977,Muy positivo,668,False,True,87,23,Germany,4627,425792,False
8269,ShadowTurbo69,ANYU,2.8491001779249836,46400,Mixto,150,False,True,40,31,Germany,5553,242999,False
5187,CometThunder84,Erannorth Reborn - Underworld,2.1999673269297824,55759,Mayormente Positivo,870,False,True,91,28,UK,1613,403827,True
7414,RavenNova37,Chill IV,4.889624917283872,18296,Mayormente Negativo,659,False,False,45,35,Germany,3543,494955,True
995,CometTurbo91,Knightlife,4.250421982031659,32281,Mayormente Positivo,757,False,True,31,31,Mexico,3998,389799,False
8106,ChromaLunar64,MagicArchitect,1.400961356415583,19663,Muy Negativo,250,False,False,77,41,Mexico,3273,187660,False
9997,PulseVortex84,Slashers,1.9459522234181081,87216,Mixto,413,True,False,16,47,Canada,2937,221809,True
9174,NimbusPulse36,WeeRPG Demo,4.153952605407389,77911,Muy Negativo,555,True,False,4,14,USA,3595,127482,True
7340,ShadowCipher19,Gunfire Reborn - Artisan and Magician,3.6619398989808603,37367,Mayormente Positivo,965,True,False,37,50,Canada,2887,260470,False
6553,FluffyBlitz81,ROG CITADEL XV,1.7640120569922977,17589,Mayormente Positivo,397,False,False,25,19,UK,9136,331719,True
8415,PhantomQuantum73,My Incubi Harem Demo,3.80596249188086,99434,Mixto,573,False,False,5,21,Germany,1461,495166,False
579,DriftNova97,Street Fighter V - Season 5 Premium Pass,3.356953550256344,54457,Mixto,684,True,True,9,37,USA,4410,283508,False
8241,EchoCosmo77,Store Story,3.610727695032744,48717,Mayormente Positivo,74,True,False,73,11,UK,1266,276482,False
9213,ShadowSolar52,The Caretaker Playtest,3.930357331638765,80463,Muy Negativo,259,True,False,44,22,USA,1344,68755,False
4178,CobraSolar89,Incubus Quest,2.943103935315334,41209,Mayormente Negativo,547,True,True,89,48,Mexico,1531,427416,False
4767,PulseChroma90,Gate One,3.529766306670183,46069,Mayormente Negativo,806,False,False,3,12,Mexico,5739,125919,True
7062,CipherNimbus93,The Mountaineers Demo,4.028031276382048,95031,Mayormente Positivo,881,True,False,66,42,UK,5251,366424,True
1637,BlitzCobra29,Druidwalker Soundtrack,1.532269832184666,87040,Muy Negativo,448,True,False,19,43,Mexico,8360,278904,False
1768,CosmoSolar44,Pure Fun VR,3.6493177931002974,57622,Mayormente Positivo,505,True,True,82,44,USA,2143,241318,True
1748,BlazeQuantum21,100 hidden birds,4.811460424099845,43939,Mayormente Negativo,214,True,True,74,48,UK,4196,366620,False
1630,PhantomCosmo1,Mare,1.818164215412085,15436,Mayormente Positivo,271,True,False,67,43,UK,6623,478328,True
3159,PulseComet14,Family Arcade,4.113903514843332,41897,Muy Negativo,302,True,True,49,34,Mexico,4078,193771,False
2680,QuantumCipher60,Procambarus fallax,1.7271611927612311,75035,Muy positivo,868,True,True,14,37,UK,5929,46707,True
2562,DriftBlaze54,The Mountaineers Demo,3.597076256084466,88323,Mayormente Negativo,674,True,True,26,27,UK,5464,319135,False
1709,SolarEcho75,Among Us VR - Hat Pack: Polus Point Picks,3.315731136126333,47019,Muy positivo,218,True,False,20,13,Germany,919,434767,True
7488,PhantomInferno91,Neptunia Virtual Stars - Aogiri High School Pack,3.5091704849734815,14598,Muy positivo,18,True,True,4,14,USA,4282,93766,True
8710,CipherRaven30,The Blunderbuss,3.803303846423184,94054,Mayormente Negativo,675,False,True,9,34,USA,4956,399082,True
4614,AeroFluffy97,Reds Adventure A Seasons New Beginning,1.8338669757159152,59662,Muy Negativo,431,False,False,85,16,USA,2311,470261,False
9420,LunarAero21,Life of Ocean,3.664632773349076,78906,Muy Negativo,852,True,False,60,16,Mexico,7587,219018,True
3145,VortexEcho8,Hope is Gone,2.058364520606781,31012,Mayormente Positivo,572,True,True,87,22,Canada,861,146172,True
6738,InfernoNova96,Silver Cats,4.346759112539251,8287,Mayormente Negativo,506,False,True,67,37,Germany,7111,390632,True
1031,CometShadow85,Gate One,2.5331678244060596,29470,Mayormente Positivo,346,False,True,93,28,Mexico,9488,367357,False
4968,RavenPixel30,King's Mount,1.6370292956114851,92346,Muy Negativo,979,True,True,45,15,Canada,6230,256202,False
4645,QuantumNova95,Masquerade Kiss,3.682973782594408,19671,Mayormente Negativo,798,True,True,20,18,Canada,4922,176967,False
8022,StellarComet48,Violet Bricks,4.580196885262465,18955,Mixto,396,True,True,56,30,Germany,782,118592,True
9207,BlazeShadow65,Crackin' Smackin,4.068613850523368,6627,Mayormente Negativo,135,False,False,61,22,UK,3138,91611,True
6843,VortexInferno38,OVERLODE: Battle over Azmonite,2.582977898721868,64035,Mayormente Positivo,817,False,True,22,23,UK,4984,278441,True
3537,NebulaTurbo100,Golems TD,4.905431985067008,52594,Muy Negativo,312,True,True,5,46,Germany,4844,338747,True
8961,SparkCosmo65,淤積的祈禱（Silted Prayer）,3.6293679677661443,86662,Mixto,576,True,False,21,34,Canada,6051,454982,True
5795,NebulaFrost86,Caislean: Paranormal,3.0133576218053917,79775,Mayormente Positivo,701,True,False,82,20,USA,2433,403277,False
3574,SparkNimbus84,Tales of Finariel : Card based RPG,3.111954075259364,97125,Mayormente Positivo,506,False,False,42,41,Canada,8566,440091,False
3876,QuantumCosmo46,Illusion OST,4.072135597305001,81699,Mayormente Positivo,547,True,True,53,23,Canada,6035,412648,True
3654,NebulaBlaze99,Neptunia Virtual Stars - Pinky Pop Hepburn Pack,4.1687050546211735,17639,Mayormente Negativo,315,False,False,86,31,Mexico,3855,191848,True
8235,TurboFluffy89,RPG Maker MZ - POP FANTASY BigMonster and NPC Face Set,2.208501127948943,9923,Mixto,719,False,True,63,21,UK,9749,234031,False
887,FrostCipher21,Doodle Dice Monsters Demo,1.8983307542491263,79107,Mayormente Negativo,686,True,False,100,50,Germany,8543,210773,True
6001,CometNova86,Neptunia Virtual Stars - Swimsuit Outfit: V-Idol Set,4.004481460879227,14580,Mixto,438,True,False,78,49,USA,8005,21749,False
2964,PixelQuantum76,Neptunia Virtual Stars - Todoki Uka Pack,1.4545117247142114,83369,Mixto,463,True,True,62,28,Germany,9103,178447,False
6267,FluffyPhantom69,Gennady,3.347120220853529,4342,Muy Negativo,376,False,True,31,44,Germany,2587,206709,True
4775,BlitzQuantum8,Gold Diggers,4.348223976945187,26786,Mixto,3,True,True,18,20,Germany,8836,326855,False
7532,SparkNimbus60,Spicier Than Sugar!,3.908162627207499,95577,Mayormente Negativo,527,True,False,31,13,Germany,985,20699,False
5390,CobraNimbus88,TRACK : TRUE HAPPY,2.6711619864773786,76235,Muy Negativo,971,False,True,62,29,Canada,5985,422947,False
3355,CipherFluffy8,Firing Vibes Playtest,3.7911559098141785,8042,Mayormente Negativo,904,False,False,99,22,Mexico,4330,422802,True
144,ChromaCosmo64,"Zombie Hunter: D-Day - SS-ranked Armament ""TURRET-M""",2.3173361136210158,72294,Muy Negativo,490,True,True,94,39,Mexico,4086,155073,True
419,TurboCosmo81,A Pigeon Detective Game: Twin Beaks,2.3375836497853535,72351,Mixto,971,False,False,14,42,USA,5875,493688,False
7454,RavenLunar46,Ladies on the Battlefield,4.256437459420058,3661,Mayormente Positivo,960,False,False,56,47,Mexico,3511,60199,True
8107,SparkBlitz80,Supraland Six Inches Under Demo,4.656645374916016,3635,Mixto,489,True,True,78,23,Mexico,7456,302596,True
1905,InfernoChroma32,Choice of Life: Middle Ages - Soundtrack,3.6174888207158964,76448,Muy positivo,111,False,True,98,42,UK,1391,168978,True
2665,LunarNimbus25,Reds Adventure A Seasons New Beginning,4.892781724583745,51917,Mayormente Positivo,797,False,False,60,27,Germany,3790,231090,True
4778,StellarPixel28,Just Find It 2,2.211355071746568,41717,Muy positivo,864,False,False,45,48,Germany,4487,124828,True
8831,BlitzComet97,Pokoh,4.488655505785065,4033,Mayormente Positivo,510,True,True,27,21,USA,8682,341135,False
6465,RavenVortex52,VAIL Alpha,1.9808217295270363,4166,Mayormente Positivo,70,False,True,83,38,Mexico,5827,72723,True
888,CometPulse23,Wild Souls Demo,3.773633521572395,88723,Mixto,819,False,True,90,38,Canada,6163,266170,True
822,VortexChroma9,Noxious Weeds,2.6717617329924113,86049,Muy Negativo,191,True,True,1,45,Germany,6141,33586,False
5013,BlazeAero74,Supraland Six Inches Under Demo,1.1224827352785747,56126,Mayormente Negativo,409,False,True,92,26,Canada,9001,145967,False
3415,CobraRocket7,Metal Shock Game Playtest,3.4950747206380446,52878,Mixto,760,False,False,79,12,Mexico,9519,117160,False
496,ThunderAero87,仙侠世界2-黄金版,2.347321395264634,94167,Mixto,414,True,False,8,15,USA,7415,272186,False
6232,CobraSpark44,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""I Love You""",4.924934412423033,9980,Mixto,595,False,True,38,15,Germany,2149,100736,True
2496,NimbusPulse76,Harmonis: the hand-made kingdoms,1.129830853660128,74272,Mayormente Negativo,622,False,True,28,13,Germany,5047,231608,False
4789,AeroInferno38,Rune Song,3.8941208665156646,90698,Mayormente Positivo,399,False,True,58,15,Canada,9392,395778,False
9895,ChromaBlaze37,100 hidden birds,4.369293932934619,66750,Muy positivo,318,True,False,25,29,UK,5609,398234,False
2854,PixelSpark62,Runner Party,1.8942064710076059,43687,Mixto,572,False,True,14,30,Mexico,3020,220629,True
4147,LunarSolar8,Toxic Crusaders Demo,1.5803830707320197,92365,Mayormente Positivo,544,True,False,22,38,Germany,5549,237474,True
9706,BlazeRaven20,Spicier Than Sugar!,2.4921714983731142,25046,Muy Negativo,446,False,False,99,44,Canada,5274,240406,False
4254,CosmoQuantum35,仙侠世界2-白金版,3.4533809188968476,59775,Mayormente Negativo,800,False,False,85,24,USA,5715,352091,False
1530,ChromaThunder18,Periphery Online,2.871818480104986,14865,Mayormente Negativo,558,False,True,55,43,USA,2327,152116,False
3657,BlazeBlitz8,Chill IV,1.5023309558375906,90232,Muy Negativo,642,True,False,48,37,USA,9721,74238,True
5712,PixelPhantom85,Neptunia Virtual Stars - Unlock All BeatTik Dances,2.934829601739256,4693,Mixto,166,True,False,99,47,Canada,4219,319242,False
1458,CosmoAero4,Reveal Your Monster - Toy Support,4.6026906788485045,42600,Mayormente Negativo,912,False,True,23,14,Mexico,6857,183234,True
1209,InfernoThunder41,Ready for Riot,2.5194086520654073,60303,Muy positivo,169,True,True,51,46,Germany,2525,184723,False
5033,BlitzNimbus97,Feeble Light,1.5646781007703052,47582,Mayormente Positivo,430,False,False,80,45,Canada,4921,91486,True
3404,SolarQuantum91,The Struggle to Survive the Dragon Siege,1.440531101652328,79686,Mixto,13,True,True,10,40,USA,1518,465187,False
1711,RavenRocket66,Flock,4.86343528926915,42475,Mayormente Positivo,575,True,True,70,28,UK,7573,419741,True
7405,BlitzComet69,Savage Halloween Soundtrack,2.1544132213867297,37108,Mayormente Positivo,49,False,False,93,31,Germany,5556,86163,True
3851,EchoDrift78,Loop8: Summer of Gods - Casual Outfit Set,1.3952685882221978,97246,Muy Negativo,926,False,False,46,50,Canada,2281,281973,False
2361,CipherPixel5,Pure Fun VR,3.5186805847523503,69372,Muy positivo,326,True,True,91,40,Germany,7371,490795,True
7078,FrostChroma72,Aerial Raver Demo,2.910792017969323,60914,Mixto,530,True,False,90,17,Germany,3871,454848,False
5813,DriftAero45,Rune Factory 5 - Rune Factory Outfits: Raguna and Mist,1.8028673152649994,27888,Mayormente Positivo,614,True,False,7,48,USA,8167,57147,True
7167,BlazeCosmo3,Unknown FPV: FPV Drone Simulator Playtest,2.9142277443547178,14935,Muy positivo,888,True,False,41,14,UK,1466,207994,True
719,FrostNebula76,Procambarus fallax,2.6696582933535233,6181,Mayormente Positivo,820,False,True,54,26,Canada,5094,165217,True
5304,NebulaQuantum14,[NEW] Closers Platinum Package,3.2106984034783324,92528,Muy Negativo,602,True,False,16,29,Germany,6990,242738,False
1014,EchoBlaze3,Black Gold,2.9444121664732874,49473,Mayormente Positivo,555,True,False,96,18,Germany,5482,56426,True
2119,StellarEcho18,OVERLODE: Battle over Azmonite,4.166551252027512,24211,Muy Negativo,690,True,False,93,24,USA,5263,272563,True
2191,FrostShadow91,Neptunia Virtual Stars - Deluxe Item Pack,3.0383884161519514,97112,Mayormente Positivo,588,False,True,53,44,Germany,3714,32987,True
8325,CobraVortex97,Wild Souls Demo,1.179992629467804,51960,Mayormente Positivo,329,True,False,51,26,Mexico,1913,179199,True
3035,PixelStellar40,Train Valley 2 - Myths and Rails,1.326347287766502,8821,Mayormente Positivo,799,True,True,93,38,Germany,8897,426844,False
941,NimbusSpark62,Harmonis: the hand-made kingdoms,4.9659416020759615,79858,Muy positivo,983,False,False,65,25,Germany,824,137904,True
