ID,Usuario,JuegoFavorito,CalificacionUsers,Descargas,Resenas,TiempoJuegoHoras,AccesoAnticipado,CompatibleConsola,Popularidad,Edad,PaísUser,UserOnline,TotalUsers,SoporteSteamDeck
5454,RavenThunder13,Neptunia Virtual Stars - Swimsuit Outfit: Goddess Set,1.9529415096536074,84217,Muy Negativo,718,True,True,21,28,Germany,7801,67235,True
2115,NebulaEcho15,TrinityS - ORIGINAL SOUNDTRACK,2.4224232983346377,20881,Mayormente Negativo,869,False,False,43,20,USA,8523,143050,False
7168,CipherShadow81,THE CORRIDOR Playtest,1.3027292337062537,78278,Mixto,757,True,True,35,43,USA,3029,145598,False
6641,RocketSpark85,Thyrian Defenders Playtest,1.0480745296900453,49880,Muy Negativo,616,False,True,23,30,Germany,5830,42697,False
3510,DriftSolar74,Flock,4.093395701307826,9457,Mayormente Positivo,828,False,False,49,27,UK,4515,415468,False
8508,PulseQuantum90,RPG Maker MV - Otani Pixel Fantasy Enemy Pack Vol.3,1.3802045247137351,73829,Mixto,920,True,True,27,27,UK,8980,106648,True
501,PhantomLunar35,The King's Campaign Soundtrack,2.7980273983708437,71126,Mixto,154,True,True,51,13,Germany,4844,379866,True
4744,CobraRocket54,RPG Maker MV - Odyssey of Fantasy: BattleBackground,3.6999141894152996,93397,Mixto,121,False,True,13,16,Canada,6071,377376,True
1608,ThunderSolar18,Striker Zone: Gun Games Online,4.132506558557843,67753,Mixto,413,True,True,10,43,Mexico,6673,355201,False
449,EchoFluffy28,Hellver Playtest,4.934487671518305,73160,Muy positivo,896,True,True,97,24,Canada,5266,305042,False
295,PixelFluffy84,淤積的祈禱（Silted Prayer）,3.6010393382685817,61647,Mixto,423,False,False,61,11,USA,4312,90633,True
1399,BlazeBlitz57,DNF Duel - Season Pass,3.696801351949781,53457,Mayormente Positivo,523,False,True,9,15,UK,3753,187954,False
6471,BlitzTurbo67,Aria,3.755265057582501,28758,Mayormente Negativo,462,True,False,87,19,Mexico,9600,172673,False
782,ShadowCobra94,Yuhha: Stolen Treasure EXTRA SUPPORT,4.347793684278788,14904,Muy positivo,562,True,True,28,21,Canada,7998,411796,False
5233,CipherNova58,The Tower Of TigerQiuQiu Battleship Defense,3.34750881837907,10292,Mayormente Negativo,678,True,True,62,27,USA,7208,280212,True
7456,PixelComet50,Neptunia Virtual Stars - Towa Kiseki: Bunny Outfit,1.9346596343483546,30920,Muy positivo,629,False,False,74,11,USA,7076,323132,False
7309,QuantumSpark87,The Sims™ 4 Fashion Street Kit,2.9130327319899525,66541,Muy positivo,541,False,False,18,47,Canada,9591,128054,True
4673,BlitzRaven12,War Gun: Shooting Games Online,3.3321706062755623,12752,Mixto,348,False,False,56,19,Canada,1607,208085,False
1992,InfernoEcho20,Megabat,1.2376402347415763,69022,Mayormente Positivo,638,False,False,89,41,Mexico,3903,490083,False
4417,ThunderCosmo11,100 hidden birds,4.983784188011244,50897,Muy Negativo,417,True,True,47,18,UK,5395,278716,False
7258,BlazeVortex70,Heart in the Dark Playtest,3.5062898901423893,50617,Mixto,457,True,False,6,31,Mexico,2028,157318,True
6144,ShadowEcho40,OVERLODE: Battle over Azmonite,3.6801726068333807,96744,Mayormente Positivo,940,False,False,18,41,Mexico,6060,310095,False
2960,ThunderComet87,Dicefolk Demo,3.802039972665623,65119,Mayormente Positivo,985,True,True,92,44,USA,3482,306653,False
3770,NimbusShadow62,Neptunia Virtual Stars - WACTOR Pack,2.604168309391247,9603,Muy Negativo,334,False,False,88,30,Canada,4295,497067,False
5015,ShadowPixel75,Pyramid Curse,4.405035439059606,22902,Mixto,108,True,False,7,50,Canada,923,467706,True
125,CometFrost7,Swimsuit Samurai,3.118864358138469,63782,Muy Negativo,744,False,True,54,39,Canada,2450,133562,True
926,SolarPhantom67,江湖客栈-The Jianghu Playtest,2.0796248514169293,25656,Mayormente Negativo,564,True,False,56,23,UK,1304,160661,True
5369,BlitzCipher16,Staircase55: A SCP-087 Story,3.2444271488556327,36234,Mayormente Positivo,922,True,False,58,27,Germany,9201,56847,False
966,PhantomNimbus77,Homestar Runner: Halloween Hide n' Seek,2.264553030474013,34497,Mayormente Negativo,2,True,False,24,24,Germany,3969,412352,False
9696,InfernoAero45,Infernal Apocalypse: Rise of the Underworld,1.6335759134542647,8125,Mayormente Negativo,711,True,False,88,19,UK,5995,425959,False
762,SparkShadow52,Marsmare: Alienation,1.668137330191911,95357,Mayormente Positivo,666,True,False,74,28,Canada,8387,78421,False
6080,BlazeChroma75,Neptunia Virtual Stars - Iwasimiz Kotoko Pack,1.37796977195956,73343,Mayormente Positivo,705,True,False,82,18,Mexico,9728,496641,True
4465,RavenNimbus67,Quest for Gold,4.639891368690005,1448,Mixto,315,True,True,64,13,UK,3020,83212,False
713,NebulaFluffy1,Dicefolk Demo,4.869115503610024,18804,Muy Negativo,662,False,False,67,16,Mexico,7405,290228,True
3596,DriftBlaze69,RUNNER RTX,4.6776958564144655,79998,Mixto,38,False,False,64,50,Mexico,695,343732,True
9395,CobraNova51,Gondola's Adventure,3.296946890871525,92664,Muy Negativo,29,True,True,22,50,Canada,8604,64621,True
2270,InfernoFrost13,Strongblade - Puzzle Quest and Match-3 Adventure,3.4665323115979607,94294,Mayormente Positivo,324,False,True,40,31,Mexico,3450,241240,False
7267,QuantumCosmo40,이세계메이드 / 외전소설,4.714259491792346,59575,Mayormente Positivo,1000,False,False,8,33,Mexico,9365,319353,False
9146,CosmoShadow71,Kitty Tactics,2.4729101754166933,35645,Mixto,911,False,True,7,47,UK,9827,73043,False
7093,CometCosmo71,Doors of Insanity Playtest,4.286491370239762,12571,Muy positivo,319,False,False,74,31,UK,4159,464293,False
5124,DriftStellar54,Aria,3.532633072766371,79628,Mayormente Positivo,787,True,True,16,17,UK,6728,466550,False
9858,VortexNova5,Squab,1.2368075877187508,92679,Mayormente Positivo,114,False,False,59,22,Canada,8189,36093,False
6743,BlitzLunar92,Angel Sex Pet,2.0187503400213296,65619,Muy Negativo,801,False,False,51,37,USA,9479,359831,True
1437,BlazePixel56,Cubytet,3.341879174941907,71683,Mayormente Negativo,312,True,True,85,14,Mexico,6873,22457,True
9108,VortexChroma90,Don't Starve Together: Fantasmical Chest,4.275638146281642,38804,Muy positivo,564,True,False,8,50,Mexico,7479,490506,True
5596,CometInferno87,DeLight: The Journey Home - Chapter 2,3.665236219408553,92759,Muy positivo,477,True,True,88,49,USA,9655,207503,True
2874,PulseCipher87,Dicefolk Demo,4.447168355158958,56928,Mayormente Positivo,263,True,True,25,21,Germany,4539,403694,True
9596,PhantomRocket48,Fantasy Grounds - FG Desert Ruins Map Pack,3.6433148206663137,42839,Mixto,749,True,True,32,46,Canada,9684,391836,False
8762,SolarComet89,Camping Builder Demo,4.88850587446791,3025,Mixto,481,True,True,86,26,USA,5545,33972,True
4924,QuantumAero54,Marsmare: Alienation,3.900964148729274,40752,Mayormente Negativo,477,False,True,93,22,Mexico,7679,235629,True
3183,ChromaSolar48,MultiVerse,1.6166477651506694,82488,Muy positivo,257,True,False,68,47,USA,9064,94973,False
6714,PixelChroma72,"Zombie Hunter: D-Day - SS-ranked Weapon ""JACKHAMMER""",4.720821932461489,16466,Muy positivo,399,False,False,66,39,Mexico,128,372948,True
9553,BlitzNimbus38,Blood of Steel:Beginning Pack,1.0740728375102964,14501,Mayormente Positivo,36,True,True,67,35,UK,6085,388896,False
5180,StellarFrost39,Neptunia Virtual Stars - Bikini Outfit: V-Idol Set,1.3733080030774003,92066,Muy positivo,623,False,False,36,20,Mexico,5543,132646,True
384,NebulaThunder78,Neon Parkour 2,4.4565966839422035,83143,Mayormente Positivo,913,False,True,68,34,Germany,6844,178649,True
3337,AeroPixel97,Sketchy Fables,4.194062653759005,71925,Muy Negativo,465,True,False,79,13,USA,709,60592,True
3102,CometInferno53,Medieval Kingdom Wars - Zombie Mode,4.63692324079007,22536,Mixto,239,True,True,97,37,Mexico,889,282476,False
2907,StellarPhantom81,Nextbots In The Backrooms,4.521229495440117,85023,Mixto,32,True,True,28,40,Mexico,8488,274646,True
5868,TurboComet58,Girls on puzzle 2,4.257192345385773,8893,Muy positivo,549,False,True,1,16,Canada,3213,370225,True
9480,VortexNebula92,Hentai Student,2.7695918736334644,22663,Mayormente Positivo,39,True,True,88,15,Germany,5808,216614,False
6618,TurboAero12,Shirone: the Dragon Girl Demo,3.8980837509511113,71272,Muy Negativo,221,True,True,1,27,Mexico,3315,428624,False
6285,NimbusComet18,Wrought Flesh Soundtrack,3.2174883091130217,20366,Mayormente Negativo,143,False,False,5,20,Canada,8038,344486,True
2860,SolarBlitz15,Loop8: Summer of Gods - Casual Outfit Set,2.4375299094066527,71353,Muy positivo,665,False,False,24,37,Mexico,6653,441667,False
4773,ThunderFrost91,Supraland Six Inches Under Demo,4.960809497834529,84485,Muy positivo,577,True,False,87,44,Mexico,233,168592,False
979,TurboNimbus71,Girls on puzzle 2,1.4594694187871546,98608,Mixto,263,False,True,87,25,Canada,8279,397572,False
8137,PixelPulse30,The Struggle to Survive the Dragon Siege,3.0155189109875997,25062,Mayormente Negativo,899,True,False,30,28,UK,821,41235,False
9859,NimbusDrift78,이세계메이드 / ASMR 과 모닝콜,4.24084838821542,45459,Muy Negativo,853,False,False,28,19,Canada,2724,264337,False
4942,ThunderCipher75,Hauma - A Detective Noir Story - Prologue,4.830655466081076,25680,Muy positivo,950,True,False,50,23,Canada,6892,115187,False
5529,EchoCosmo41,Family Arcade,3.1853705015162745,60708,Muy Negativo,972,False,False,37,14,Canada,9143,280163,False
12,RocketNimbus26,Time Raiders,2.243582473617863,73268,Muy Negativo,710,True,False,41,21,USA,7702,184152,False
4172,CipherQuantum56,PitBots,4.981283551415491,47618,Muy positivo,606,True,False,76,28,UK,2075,386500,True
6487,RocketThunder90,THE CORRIDOR Playtest,4.843080394260788,84112,Muy positivo,995,True,True,38,34,UK,7333,488429,False
6883,BlazeCosmo51,Chill IV,1.6485168562423818,32497,Mayormente Positivo,124,False,False,17,31,UK,4061,94207,False
7859,PixelBlitz28,Neptunia Virtual Stars - Tenjin Kotone Pack,1.166234454264663,21617,Muy positivo,805,False,True,89,20,Mexico,5318,161474,True
8104,BlitzNebula13,[NEW] Closers Platinum Package,2.543721230759792,92480,Mayormente Positivo,4,False,False,56,16,UK,2927,295959,True
4765,DriftCipher77,Time Raiders,4.927727729494817,73235,Mayormente Negativo,113,True,False,60,13,UK,410,76864,True
3135,NebulaFluffy99,Wonderbirds,4.21175385072896,34827,Mixto,721,False,True,15,29,Canada,925,229751,False
7870,DriftNimbus61,Reds Adventure A Seasons New Beginning,4.828607295328561,10774,Mixto,190,True,True,31,48,UK,315,368269,False
6109,EchoLunar50,Sudoku RPG,2.7777543614227342,14432,Muy Negativo,773,True,True,96,37,USA,1882,371809,True
2025,PixelTurbo35,Hooked,1.5531438949061336,49544,Muy Negativo,410,False,False,72,23,Canada,2195,234449,True
1604,TurboThunder42,神经联结(Neural Nexus),1.4801780866208682,94220,Muy positivo,423,False,False,35,48,USA,9576,316060,True
9454,SolarDrift67,仙侠世界2-黑铁版,2.956404174323754,2244,Muy positivo,207,True,False,77,10,Mexico,7332,67720,True
1019,NovaDrift67,仙侠世界2-黄金版,1.6234364427914056,25361,Mayormente Positivo,661,True,True,31,47,USA,1093,433078,False
107,PulseRocket53,Neptunia Virtual Stars - Aogiri High School Pack,1.9623820474894864,56589,Muy positivo,723,False,False,51,18,Mexico,9809,175606,False
1216,CobraCosmo47,이세계메이드 / 외전소설,4.3874653478097185,54297,Muy Negativo,143,False,False,75,43,Mexico,6647,444304,False
9437,VortexCosmo78,Beyond the Storm,3.891531087712401,90347,Mayormente Positivo,126,False,False,24,30,Germany,9314,84929,False
6125,NebulaVortex89,DreamCowork Beta,1.341945935822082,30241,Mixto,354,True,True,46,24,Mexico,4287,433021,False
1044,PhantomRocket24,Store Story,4.586982979875357,82385,Mayormente Positivo,150,False,False,12,41,UK,3820,84720,False
2101,PhantomThunder44,DNF Duel - Season Pass,1.8051272001889247,95076,Muy Negativo,768,True,True,90,26,UK,532,70152,True
8968,NebulaAero73,Crackin' Smackin,3.7265489678627413,23216,Muy Negativo,261,True,True,19,44,Mexico,376,326282,False
1511,NebulaInferno67,Climate Expansion,4.62534605411161,31279,Mayormente Positivo,880,True,False,26,44,USA,6361,389311,False
4413,QuantumRocket55,Fantasy Grounds - Pathfinder RPG - Campaign Setting: Occult Mysteries,4.801417233772968,58863,Muy Negativo,999,False,True,11,50,Mexico,7273,384545,False
4003,QuantumInferno63,Don't Starve Together: Fantasmical Chest,3.959044159483341,75389,Muy positivo,635,False,False,84,24,Mexico,807,127249,False
2389,VortexDrift71,Staircase55: A SCP-087 Story,4.221716219502596,87723,Mayormente Negativo,717,False,False,32,34,UK,9699,155601,True
5222,ShadowChroma5,Return Ace,2.356132031173531,25860,Mayormente Positivo,679,True,True,54,26,Mexico,5951,298249,False
7645,CometEcho41,MultiVerse,4.7336135891149524,35809,Mayormente Positivo,179,False,False,73,30,USA,4319,481733,True
160,QuantumPixel36,WeeRPG Demo,1.5562141829236298,94915,Mayormente Negativo,529,True,True,5,46,USA,8992,289233,False
8878,ThunderRaven78,Effugium,4.110743075013369,22205,Mayormente Negativo,756,True,False,41,13,Canada,3812,206497,True
7077,SparkNimbus83,"Zombie Hunter: D-Day - 3,900 Gold Pack",4.535230196667587,44383,Mayormente Positivo,461,True,True,64,30,USA,9963,412987,False
7923,FluffyPulse23,RPG Maker MV - Odyssey of Fantasy: BattleBackground,2.791644632342987,18053,Mixto,102,True,True,85,35,UK,3574,320163,True
876,CometQuantum50,One Circle,2.746332163765744,67521,Muy positivo,784,False,False,38,24,USA,9770,252370,True
8552,NovaCosmo14,Dreadlands Demo,3.750868790793508,3731,Muy Negativo,546,False,True,4,32,USA,3822,369830,False
1211,BlazeBlitz96,Lhama Clicker Demo,4.663194581942065,3691,Mixto,35,True,True,42,27,USA,3255,131275,False
8706,CosmoSolar41,Irang : the last hope,2.506642343008404,37633,Mayormente Negativo,923,False,True,59,35,Canada,3603,479494,False
1950,PulseVortex23,Nociception 1 ~ Voltaic Marketplace Demo,2.7444379480691925,4780,Muy positivo,986,False,False,91,20,Mexico,4646,66389,False
6665,QuantumFrost4,Solar Showdown OST,2.232025739215899,25275,Mixto,285,True,True,76,32,Germany,3990,324274,False
1865,PixelNebula23,Garden Buddies,2.836483744269105,83421,Mixto,880,True,True,77,10,Germany,1369,298269,True
2040,ShadowTurbo32,Wonderbirds,3.3948567987081817,44400,Muy positivo,211,False,True,11,23,Germany,3104,419228,True
8750,CobraCipher84,NIGHT/SHADE: You're The Drug,2.577868752289667,25330,Mixto,373,True,True,86,24,Canada,7845,150424,True
6536,PixelCipher92,Loop8: Summer of Gods - Casual Outfit Set,4.750612051728515,93936,Muy Negativo,479,True,True,75,45,Canada,2857,165748,True
2103,QuantumCipher69,侠客春秋 Demo,1.8730058901722741,92335,Muy positivo,230,False,True,9,27,Canada,4044,87141,True
7358,CometVortex52,Lhama Clicker Demo,4.7944805494416425,78107,Mayormente Negativo,881,False,True,18,34,Mexico,7287,358535,False
3659,AeroRaven38,Half-Life Decay: Solo Mission,2.3151153616244864,41991,Muy Negativo,559,True,True,20,43,USA,941,471789,False
2693,SparkBlitz50,Rune Factory 5 - The Resplendent Butterfly and the Priest Swimsuit Set + New Ranger Care Package Item Pack,4.317100317046856,54696,Mayormente Negativo,532,False,False,62,11,Canada,4722,40288,False
1680,RavenNebula97,Lumber Party,1.1233272556713887,79394,Mayormente Negativo,476,True,True,89,23,Canada,146,120805,True
3962,RocketBlitz54,The Caretaker Playtest,3.60342550593619,49406,Mixto,735,False,True,27,32,Germany,3510,484042,False
3623,NovaFrost60,The Chaser's Voyage,3.4320795993945943,45801,Muy Negativo,82,False,False,39,11,UK,9484,299336,True
261,ChromaQuantum88,Shogun Showdown Demo,3.786709369146853,22093,Muy Negativo,327,True,False,31,13,Germany,9430,369377,False
1383,EchoRaven64,OVERLODE: Battle over Azmonite,3.518249688491206,51263,Muy Negativo,345,False,True,1,41,UK,5891,295753,True
6445,CipherRaven81,DJMAX RESPECT V - Tok! Tok! Tok! Gear Pack,3.903907138968296,47765,Mayormente Positivo,680,False,False,83,24,Germany,6891,282445,False
6870,DriftFrost85,塔塔帝国,2.281177066835119,13362,Muy positivo,447,True,False,89,34,Germany,501,467748,False
6000,EchoCipher1,Project Bloom,3.2338702570860995,27667,Mixto,151,True,True,13,26,Mexico,3739,335142,True
757,ChromaSolar79,Just Find It 2,3.6919116597869728,13602,Muy positivo,557,False,False,12,50,UK,6269,91031,True
1945,ThunderSolar63,Candy Bear 2 Demo,4.170813155652175,64578,Muy Negativo,772,True,False,99,35,USA,5061,267786,False
7482,VortexCobra72,DJMAX RESPECT V - Tok! Tok! Tok! Gear Pack,2.2561921073900533,71063,Mayormente Positivo,362,False,True,71,28,USA,1283,435325,True
6838,RocketBlaze82,Neptunia Virtual Stars - Unlock All BeatTik Songs,3.2117120509817223,30575,Mixto,604,False,False,38,26,USA,601,167910,False
1506,TurboNimbus63,Rise of the samurai in VR,1.0500457647776003,48930,Mixto,543,False,False,10,28,Germany,2016,203679,False
8402,BlazeRaven86,[Pre-Order] DeLight: The Journey Home - Chapter 4,1.809766401657655,47964,Muy positivo,859,False,True,67,15,Germany,8615,11587,False
5076,NebulaComet95,Dreadlands Demo,3.2957624714356184,14725,Muy Negativo,99,True,True,76,11,USA,3758,144536,True
7653,AeroBlaze41,On The Wind's Breath Playtest,4.34580026274375,49049,Muy positivo,537,True,True,81,14,USA,2699,477213,False
4226,CipherSpark28,Cat-aclysm,4.299528118560736,89519,Mixto,492,False,True,20,45,UK,5101,294524,True
4089,CobraSolar14,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""I Love You""",1.35181931651567,62938,Mayormente Negativo,234,True,True,32,10,Mexico,3563,293714,False
7748,AeroFrost4,FlippedDream,4.896412363143559,51388,Muy Negativo,528,False,True,85,18,UK,8121,64971,True
3929,FrostChroma11,Neptunia Virtual Stars - Tenjin Kotone Pack,2.7903404402709775,84850,Muy positivo,919,False,False,88,22,Germany,3196,443901,False
2659,CosmoDrift18,WeeRPG Demo,1.3810098302782943,44277,Mayormente Positivo,184,True,True,57,25,USA,5271,123492,True
2639,ChromaNebula10,Aircraft Sketch Shooter,4.905464493639824,54279,Muy positivo,125,True,True,15,37,Germany,2835,39460,True
2030,FluffyNova94,Dodge Mania - Adventurer pack,2.000421723267445,45503,Mayormente Negativo,824,False,False,81,24,USA,5837,222116,True
4067,ShadowPulse11,Burger Cooking Simulator,1.9429385573769906,62872,Mayormente Negativo,748,True,False,72,21,Germany,8898,399899,True
4780,LunarEcho13,Macro golf,4.131532850235379,41474,Mayormente Negativo,567,False,True,80,24,UK,7743,304674,False
5538,InfernoVortex99,OVERLODE: Battle over Azmonite,3.10065870134299,46116,Mixto,829,False,True,1,10,USA,492,441480,False
8865,VortexRaven56,Stray Blade – Valley of Strays,2.5553114966492085,66679,Mayormente Negativo,154,True,True,73,38,Mexico,9810,361053,False
5044,CipherPhantom67,Bloody Sand : The Gods Of Assyria Demo,2.216319026121432,84734,Mayormente Positivo,864,False,True,96,42,Germany,1925,424745,True
2747,NovaSpark1,Sapiens Craft,1.8568465933204372,43230,Mixto,922,True,True,42,24,UK,5536,86792,False
1110,PixelCipher35,NecroFarm,4.44923924546608,88031,Mixto,274,True,True,57,33,Mexico,7091,231121,False
7842,LunarInferno82,Pixel Kishi Demo,4.26429892697605,17105,Mixto,29,False,True,63,36,UK,1725,254600,False
1308,CobraAero32,SOLIVAGANT,3.1277129040127063,31604,Mayormente Positivo,506,False,False,43,49,UK,9590,418100,True
330,TurboCosmo45,MagicArchitect,2.353794954426448,35628,Mayormente Negativo,168,False,True,26,31,Germany,4579,43468,True
9737,ChromaCipher85,Neptunia Virtual Stars - Maoh Magrona Pack,1.4280127504360358,5897,Mayormente Positivo,66,True,True,81,36,Germany,3781,281421,False
5398,DriftPulse48,Flock,2.95420465509626,4856,Muy Negativo,106,True,True,9,50,UK,8190,326232,True
1734,PulsePhantom62,BL0W-UP Demo,1.6323243101805915,23161,Muy positivo,858,True,False,21,10,USA,136,314727,False
5165,AeroCipher59,Hentai Forever,1.0377923480317928,57374,Muy positivo,445,False,False,48,42,Canada,7966,237545,True
319,CobraVortex4,Gentlemen's Puzzle Club,4.177202054436536,51965,Muy positivo,533,True,True,51,18,Mexico,9578,495826,False
4919,VortexComet62,Ponk's Jam: The Tulip Thief,3.1658246571169832,96349,Mixto,523,False,False,34,12,Germany,3888,333686,True
7143,NovaShadow41,MagicArchitect,3.973905761870977,10795,Mixto,386,True,False,3,19,UK,1099,367656,False
7766,PhantomBlitz85,RPG Maker MZ - Odyssey of Fantasy: BattleBackground,4.485251626581214,8864,Mixto,683,True,False,14,22,Canada,854,188648,False
558,ThunderInferno43,My Child Lebensborn Remastered,4.982559220247365,87769,Mayormente Negativo,471,True,True,37,48,Germany,1155,452638,True
9128,NebulaShadow80,侠客春秋 Demo,4.3811217179919275,25795,Muy Negativo,896,True,False,34,10,Germany,532,423839,True
2056,SolarNimbus8,Hauma - A Detective Noir Story - Prologue,3.647280141071547,90381,Mayormente Negativo,713,True,True,5,49,Mexico,1160,186041,True
8094,DriftRaven37,Third Defender,4.589494902353684,22712,Mayormente Positivo,791,True,False,75,28,UK,3845,303410,True
